focus_session_length_minutes,break_frequency_per_hour,after_hours_activity_minutes,communication_sentiment_score,department,wellness_label
36.6,0.41,15.0,0.379,marketing,Stressed
35.3,0.4,18.2,0.54,engineering,Stressed
3.5,0.32,67.2,0.513,product,Burnout
38.5,1.31,0,0.849,sales,Healthy
14.1,0.44,63.0,0.627,sales,Stressed
28.5,0.28,80.1,0.553,engineering,Stressed
0,0.27,143.6,0.5,marketing,Burnout
14.2,0.18,113.8,0.172,engineering,Burnout
37.9,0.4,58.1,0.345,marketing,Stressed
12.2,0.63,82.2,0.3,product,Stressed
13.3,0.25,104.4,0.31,product,Burnout
48.1,1.25,35.5,0.758,engineering,Healthy
21.1,0.21,210.4,0.277,marketing,Burnout
54.8,1.35,42.7,0.746,sales,Healthy
18.5,0.53,47.7,0.656,hr,Stressed
16.4,0.18,84.9,0.562,engineering,Burnout
51.7,0.57,49.4,0.556,sales,Stressed
45.0,1.11,8.3,0.771,product,Healthy
44.1,0.96,11.6,1.0,marketing,Healthy
55.2,0.28,49.2,0.724,engineering,Stressed
37.9,1.55,5.7,0.661,sales,Healthy
49.9,1.15,37.4,0.969,marketing,Healthy
17.6,0.3,110.5,0.336,sales,Burnout
35.5,0.41,28.4,0.491,product,Stressed
54.8,1.16,21.0,0.683,hr,Healthy
42.4,1.18,0,0.698,sales,Healthy
13.1,0.21,76.7,0.314,hr,Burnout
26.2,0.57,82.9,0.456,marketing,Stressed
25.2,0.17,92.1,0.244,product,Burnout
15.5,0.21,101.3,0.242,hr,Burnout
11.3,0.23,89.0,0.414,marketing,Burnout
13.7,0.0,97.7,0.304,marketing,Burnout
50.2,1.08,19.6,0.847,hr,Healthy
50.8,1.47,19.4,0.683,sales,Healthy
18.6,0.17,73.9,0.243,hr,Burnout
17.6,0.36,40.2,0.3,hr,Burnout
41.5,0.68,42.7,0.555,product,Stressed
19.1,0,35.4,0.326,marketing,Burnout
52.9,0.52,80.0,0.323,hr,Stressed
18.2,0.19,109.1,0.336,hr,Burnout
63.2,1.45,16.2,0.799,product,Healthy
29.9,0.07,32.7,0.224,hr,Burnout
3.0,0.23,110.8,0.305,hr,Burnout
59.9,1.04,10.7,0.804,hr,Healthy
22.0,0.32,38.0,0.177,product,Burnout
43.1,1.36,5.2,0.667,product,Healthy
55.7,0.94,22.1,0.862,product,Healthy
43.4,0.91,19.4,0.74,product,Healthy
14.1,0.12,155.3,0.232,hr,Burnout
17.7,0.14,72.5,0.275,engineering,Burnout
13.0,0.06,141.3,0.297,engineering,Burnout
65.6,1.26,4.0,0.77,product,Healthy
40.7,1.24,0,0.803,product,Healthy
21.9,1.04,11.6,0.563,hr,Stressed
39.2,1.04,15.6,0.805,hr,Healthy
33.2,0.8,24.4,0.807,marketing,Healthy
49.0,0.36,51.0,0.5,sales,Stressed
44.6,1.13,7.5,0.821,marketing,Healthy
53.1,0.86,0,0.856,engineering,Healthy
28.8,0.2,94.2,0.168,sales,Burnout
16.7,0.13,75.6,0.138,product,Burnout
43.4,0.65,67.5,0.579,sales,Stressed
12.4,0.52,7.7,0.554,sales,Stressed
22.9,0.71,63.2,0.473,product,Stressed
50.6,1.08,28.1,0.911,product,Healthy
38.1,0.65,55.9,0.254,hr,Stressed
38.6,0.79,20.2,0.783,hr,Healthy
47.8,0.48,47.4,0.308,hr,Stressed
32.1,0.71,58.3,0.815,sales,Stressed
16.8,0.6,27.9,0.528,sales,Stressed
32.2,0.26,67.3,0.358,hr,Burnout
18.1,0.08,76.7,0.228,marketing,Burnout
30.6,0.48,43.8,0.582,marketing,Stressed
14.5,0.22,97.0,0.106,hr,Burnout
10.4,0.41,83.9,0.3,sales,Burnout
43.3,0.58,64.7,0.386,product,Stressed
24.0,0.21,79.3,0.25,sales,Burnout
43.7,0.36,47.4,0.203,marketing,Stressed
70.4,1.07,7.4,0.732,hr,Healthy
60.7,1.58,0,0.847,hr,Healthy
24.8,0.09,60.7,0.287,engineering,Burnout
12.4,0.07,137.1,0.324,sales,Burnout
62.6,0.46,98.7,0.607,marketing,Stressed
10.4,0.21,69.3,0.423,marketing,Burnout
20.8,0.22,114.4,0.274,hr,Burnout
50.4,0.33,78.2,0.482,sales,Stressed
27.9,0.66,83.2,0.352,marketing,Stressed
36.2,0.6,68.2,0.721,product,Stressed
54.3,0.83,12.5,0.797,sales,Healthy
51.8,0.76,17.0,0.68,product,Healthy
24.2,0.33,86.6,0.315,product,Burnout
48.8,1.41,12.1,0.954,sales,Healthy
25.0,0.13,103.6,0.367,marketing,Burnout
37.8,1.48,0,0.667,engineering,Healthy
23.4,0.47,61.8,0.667,engineering,Stressed
27.5,0.22,69.8,0.345,engineering,Stressed
0,0.09,81.7,0.438,engineering,Burnout
52.1,1.86,11.3,0.819,engineering,Healthy
62.6,0.99,0,0.893,sales,Healthy
8.2,0.25,21.4,0.48,sales,Burnout
21.6,0.34,93.7,0.611,product,Stressed
26.2,0.22,44.2,0.342,hr,Burnout
57.7,1.42,18.3,0.815,hr,Healthy
66.0,1.51,23.4,0.586,engineering,Healthy
72.8,0.57,64.4,0.34,sales,Stressed
32.8,0.1,77.3,0.279,product,Burnout
14.1,0.13,79.7,0.269,product,Burnout
56.7,1.42,6.9,0.617,marketing,Healthy
11.9,0.24,70.2,0.097,hr,Burnout
31.5,0.25,133.0,0.596,hr,Stressed
50.2,1.46,17.7,0.76,engineering,Healthy
23.1,0.08,113.2,0.427,hr,Burnout
57.6,0.87,14.8,0.954,sales,Healthy
30.2,0.19,44.7,0.315,engineering,Burnout
24.2,1.04,38.5,0.804,sales,Healthy
22.7,0.17,39.2,0.355,sales,Burnout
23.4,0.66,31.2,0.323,sales,Stressed
30.2,0.23,70.5,0.338,engineering,Burnout
42.7,1.12,16.8,0.771,engineering,Healthy
41.2,0.11,134.7,0.261,marketing,Burnout
39.3,0.97,1.6,0.681,marketing,Healthy
22.0,0.16,37.9,0.257,hr,Burnout
17.1,0.15,133.3,0.247,sales,Burnout
22.2,0.31,25.3,0.375,sales,Burnout
56.8,1.1,12.9,0.884,hr,Healthy
19.9,1.42,0,0.797,product,Healthy
39.3,0.78,28.8,0.713,sales,Healthy
52.5,1.01,26.9,0.646,hr,Healthy
20.6,0.4,31.9,0.527,sales,Stressed
57.4,0.81,31.4,0.614,marketing,Stressed
40.7,0.76,79.1,0.365,engineering,Stressed
54.4,0.61,80.1,0.477,sales,Stressed
49.1,1.29,17.0,0.918,hr,Healthy
12.5,0.19,73.0,0.371,engineering,Burnout
49.2,0.86,22.8,0.808,marketing,Healthy
35.4,0.37,0,0.722,product,Stressed
39.7,0.46,0,0.504,hr,Stressed
30.3,0.19,69.0,0.379,engineering,Burnout
14.7,0.12,112.2,0.204,sales,Burnout
34.9,0.56,57.2,0.712,hr,Stressed
47.0,0.9,29.4,0.814,engineering,Healthy
25.2,0.48,45.4,0.778,hr,Stressed
11.4,0.27,96.5,0.277,hr,Burnout
19.2,0.14,53.5,0.244,marketing,Burnout
37.7,0.45,65.8,0.925,engineering,Stressed
33.5,0.44,104.1,0.503,product,Stressed
24.0,0.25,104.5,0.454,product,Burnout
63.3,0.76,25.8,0.77,engineering,Healthy
13.6,0.2,114.1,0.343,sales,Burnout
24.4,0.76,62.9,0.516,hr,Stressed
36.5,0.53,44.2,0.725,hr,Stressed
38.1,0.89,9.6,0.704,marketing,Healthy
56.1,1.58,26.9,0.801,engineering,Healthy
48.9,1.07,13.7,0.768,marketing,Healthy
16.3,0.32,126.4,0.396,product,Burnout
21.2,0.52,100.2,0.333,hr,Stressed
16.1,0.23,141.3,0.291,product,Burnout
25.7,0.09,56.9,0.18,product,Burnout
37.6,0.39,45.7,0.484,product,Stressed
46.0,1.18,9.8,0.72,marketing,Healthy
20.7,0.36,44.5,0.51,marketing,Stressed
0.7,0.91,52.9,0.328,hr,Stressed
55.0,1.37,16.1,0.874,sales,Healthy
55.3,1.06,12.8,0.801,product,Healthy
30.3,0.4,81.3,0.663,hr,Stressed
27.0,0.34,64.6,0.701,engineering,Stressed
23.9,0.29,148.6,0.424,marketing,Burnout
9.3,0.16,69.5,0.158,hr,Burnout
22.0,0.35,132.2,0.452,product,Burnout
6.2,0.01,98.6,0.176,product,Burnout
18.1,0.28,127.1,0.389,marketing,Burnout
19.6,0.37,69.5,0.176,marketing,Burnout
48.2,0.48,55.2,0.935,hr,Stressed
65.5,1.21,24.6,0.813,sales,Healthy
54.3,1.52,41.4,0.731,sales,Healthy
36.3,0.68,31.6,0.661,hr,Stressed
19.8,0,58.2,0.191,marketing,Burnout
42.5,0.51,89.8,0.275,hr,Stressed
49.3,0.9,7.7,0.868,engineering,Healthy
42.8,0.45,111.2,0.52,marketing,Stressed
47.0,1.7,12.9,0.962,sales,Healthy
42.6,0.71,85.0,0.558,product,Stressed
53.4,1.24,1.6,0.805,product,Healthy
39.1,1.4,25.3,0.77,sales,Healthy
29.3,0.56,92.7,0.556,hr,Stressed
47.0,1.24,11.0,0.835,product,Healthy
50.6,1.09,1.0,0.745,engineering,Healthy
12.6,0.21,109.4,0.369,hr,Burnout
16.9,0,97.9,0.574,product,Stressed
51.8,0.95,19.3,0.714,sales,Healthy
52.3,0.26,66.2,0.427,marketing,Stressed
8.7,0.31,60.1,0.525,marketing,Stressed
34.6,0.46,55.8,0.767,marketing,Stressed
10.2,0.1,100.7,0.483,sales,Burnout
38.4,0.67,18.6,0.766,engineering,Healthy
51.3,0.79,62.8,0.635,product,Stressed
8.5,0.47,51.3,0.548,marketing,Stressed
57.7,1.17,13.4,0.657,engineering,Healthy
63.6,0.2,18.5,0.704,engineering,Stressed
38.0,0.63,87.3,0.041,sales,Stressed
50.0,1.08,14.3,0.684,hr,Healthy
47.9,1.33,20.0,0.924,engineering,Healthy
17.3,0.16,110.7,0.284,sales,Burnout
52.2,1.34,14.3,0.845,product,Healthy
16.3,0.13,166.9,0.435,hr,Burnout
29.3,0.62,71.7,0.489,engineering,Stressed
0,0.79,71.7,0.24,hr,Stressed
23.6,0.85,35.3,0.459,product,Stressed
16.9,0.4,25.1,0.227,marketing,Burnout
17.3,0.34,161.3,0.108,engineering,Burnout
13.0,0.33,91.6,0.457,marketing,Stressed
36.0,0.24,103.7,0.241,hr,Burnout
18.5,0.2,86.0,0.353,sales,Burnout
50.5,0.27,59.4,0.547,sales,Stressed
52.4,1.16,16.2,0.679,sales,Healthy
44.4,0.94,8.7,0.797,product,Healthy
38.9,1.27,22.0,0.717,engineering,Healthy
60.8,1.64,12.7,0.686,hr,Healthy
21.2,0.3,53.7,0.12,product,Burnout
0,0.39,87.9,0.356,sales,Burnout
36.1,0.84,29.3,0.751,sales,Healthy
34.9,0.43,57.6,0.297,engineering,Stressed
55.0,1.27,9.3,0.748,sales,Healthy
40.3,1.71,8.1,0.644,hr,Healthy
43.3,0.29,38.4,0.417,product,Stressed
32.4,0.2,115.7,0.372,sales,Burnout
31.3,0.46,74.5,0.516,product,Stressed
60.9,1.4,32.1,0.927,sales,Healthy
14.6,0.34,75.2,0.247,engineering,Burnout
38.4,1.45,24.1,0.818,engineering,Healthy
30.2,0.85,40.8,0.515,marketing,Stressed
50.8,0.66,94.2,0.497,sales,Stressed
55.3,1.36,9.0,0.687,sales,Healthy
44.2,0.45,112.0,0.69,sales,Stressed
38.9,0.13,68.2,0.288,product,Burnout
58.1,1.06,12.0,0.842,engineering,Healthy
46.2,0.58,39.7,0.677,product,Stressed
39.0,0.08,37.4,0.32,marketing,Stressed
46.7,0.61,55.5,0.566,hr,Stressed
14.4,0.66,15.6,0.548,hr,Stressed
44.9,1.13,2.8,0.726,marketing,Healthy
27.1,0.3,79.8,0.438,marketing,Stressed
17.1,0.22,70.2,0.263,product,Burnout
30.6,1.41,14.1,0.9,product,Healthy
65.9,1.32,10.8,0.719,hr,Healthy
35.1,0.42,48.3,0.51,engineering,Stressed
16.6,0.14,40.4,0.368,marketing,Burnout
33.8,0.94,7.4,0.989,marketing,Healthy
46.6,1.4,26.9,0.719,engineering,Healthy
50.6,1.28,9.6,0.78,engineering,Healthy
20.5,0.22,110.2,0.37,product,Burnout
43.3,1.32,12.8,0.738,engineering,Healthy
56.3,1.39,7.3,0.854,product,Healthy
21.8,0.14,125.3,0.309,product,Burnout
44.3,1.68,46.0,0.842,product,Healthy
65.7,0.68,16.1,0.816,sales,Healthy
54.7,0.87,15.4,0.982,product,Healthy
49.2,0.43,79.2,0.336,engineering,Stressed
47.3,0.28,53.7,0.333,hr,Stressed
51.4,1.8,5.8,0.797,engineering,Healthy
41.5,1.01,13.2,0.819,hr,Healthy
34.4,1.48,11.3,0.616,hr,Healthy
53.3,1.33,12.5,0.946,marketing,Healthy
49.8,1.37,0,0.74,sales,Healthy
45.2,1.26,0,0.804,product,Healthy
40.3,1.33,11.9,0.93,hr,Healthy
29.0,0.21,39.4,0.459,engineering,Burnout
28.9,0.46,74.1,0.247,sales,Stressed
36.9,0.1,12.5,0.197,product,Stressed
57.7,0.55,61.3,0.585,engineering,Stressed
9.9,0.12,106.4,0.245,marketing,Burnout
31.5,0.25,46.9,0.373,hr,Burnout
2.1,0.27,131.0,0.4,sales,Burnout
20.0,0.26,94.1,0.252,engineering,Burnout
29.8,0.4,89.0,0.61,hr,Stressed
26.9,0.18,39.1,0.222,hr,Burnout
45.4,1.4,19.8,0.887,product,Healthy
22.9,0.02,51.2,0.265,marketing,Burnout
57.5,1.82,4.1,0.769,engineering,Healthy
15.7,0.17,98.3,0.164,marketing,Burnout
25.4,0.26,138.1,0.541,hr,Burnout
63.7,0.29,66.2,0.546,hr,Stressed
26.9,0.25,83.8,0.413,product,Burnout
42.2,0.85,42.2,0.734,hr,Stressed
26.3,0.3,176.0,0.448,product,Burnout
9.4,0.02,131.0,0.33,engineering,Burnout
34.8,0.27,79.0,0.436,engineering,Stressed
37.5,0.34,2.3,0.555,hr,Stressed
17.6,0.17,48.9,0.216,hr,Burnout
62.7,1.27,27.6,0.651,sales,Healthy
39.7,0.57,84.4,0.539,engineering,Stressed
19.4,0.27,86.1,0.283,hr,Burnout
45.9,0.38,56.9,0.674,engineering,Stressed
36.6,0.25,106.6,0.242,hr,Burnout
42.3,1.72,26.8,0.959,engineering,Healthy
27.7,0.5,72.1,0.348,product,Stressed
52.6,0.6,41.6,0.367,engineering,Stressed
13.3,0.26,80.4,0.288,hr,Burnout
36.1,0.95,85.6,0.373,hr,Stressed
54.4,1.19,0,0.854,sales,Healthy
28.7,0.4,90.0,0.396,marketing,Stressed
15.9,0.33,122.4,0.335,marketing,Burnout
35.1,0.65,87.2,0.507,hr,Stressed
14.7,0.03,52.4,0.251,product,Burnout
41.5,0.61,0,0.78,sales,Healthy
45.4,1.07,7.8,0.879,marketing,Healthy
37.3,0.39,59.4,0.459,product,Stressed
25.4,0.35,126.4,0.375,marketing,Burnout
39.7,0.35,80.3,0.292,marketing,Stressed
32.7,0.64,35.9,0.545,engineering,Stressed
19.7,0.08,0.5,0.28,product,Burnout
24.1,0.04,81.2,0.57,engineering,Stressed
64.1,0.75,0,0.908,marketing,Healthy
18.0,0.4,165.4,0.176,engineering,Burnout
42.9,1.27,17.1,0.894,sales,Healthy
21.0,0.21,50.0,0.219,hr,Burnout
50.8,0.81,96.9,0.165,hr,Stressed
64.3,1.3,22.4,0.92,sales,Healthy
34.1,1.26,2.3,0.747,engineering,Healthy
35.6,0.43,68.5,0.369,product,Stressed
41.6,1.04,16.6,0.961,engineering,Healthy
17.7,0.34,88.9,0.325,marketing,Burnout
55.3,1.41,17.8,0.737,product,Healthy
70.3,1.35,8.1,0.834,engineering,Healthy
65.8,0.78,78.0,0.405,marketing,Stressed
41.8,0.37,75.8,0.59,hr,Stressed
12.8,0.2,141.2,0.225,sales,Burnout
40.1,0.2,53.8,0.307,hr,Burnout
15.1,0.52,44.2,0.548,product,Stressed
19.3,0.26,62.0,0.322,hr,Burnout
26.8,0.56,38.7,0.556,engineering,Stressed
17.4,0.68,63.8,0.551,marketing,Stressed
31.1,0.51,62.2,0.663,hr,Stressed
32.6,0.21,95.2,0.204,engineering,Burnout
37.0,0,24.6,0.457,hr,Burnout
65.9,1.35,6.1,0.802,marketing,Healthy
14.6,0.0,83.9,0.555,product,Stressed
52.3,1.59,17.2,0.75,product,Healthy
50.2,0.42,51.7,0.351,product,Stressed
28.5,0.27,148.9,0.345,hr,Burnout
19.6,0,28.0,0.361,product,Burnout
12.3,0.13,67.1,0.464,hr,Burnout
48.6,0.38,66.9,0.525,engineering,Stressed
28.3,0.69,47.0,0.65,sales,Stressed
14.6,0.26,63.3,0.335,hr,Burnout
25.5,0.43,115.0,0.228,hr,Burnout
21.8,0.31,105.0,0.236,product,Burnout
30.9,0.5,66.1,0.438,hr,Stressed
28.8,0.65,24.9,0.542,product,Stressed
24.5,0.48,33.8,0.555,product,Stressed
54.0,1.21,22.6,0.759,sales,Healthy
61.2,0.15,55.7,0.421,engineering,Stressed
20.9,0.19,126.7,0.298,engineering,Burnout
32.3,0.77,42.8,0.459,marketing,Stressed
56.1,1.42,18.2,0.721,hr,Healthy
51.5,0.24,66.9,0.653,sales,Stressed
24.0,0.17,81.7,0.378,sales,Burnout
31.0,0.52,52.1,0.661,engineering,Stressed
22.5,0.23,184.1,0.384,marketing,Burnout
45.2,0.5,51.4,0.286,sales,Stressed
45.7,1.3,22.4,0.841,engineering,Healthy
39.3,0.43,59.6,0.559,sales,Stressed
67.7,1.12,19.7,0.839,hr,Healthy
24.5,0.18,83.2,0.528,marketing,Stressed
76.7,1.45,18.2,0.798,marketing,Healthy
29.5,0.11,8.4,0.197,sales,Burnout
44.8,1.09,13.2,1.0,product,Healthy
44.3,0.49,73.7,0.472,marketing,Stressed
57.9,0.54,14.6,0.775,marketing,Healthy
68.7,0.26,59.3,0.575,product,Stressed
40.0,1.33,16.6,0.733,marketing,Healthy
14.7,0.23,101.1,0.329,hr,Burnout
13.4,0.19,53.6,0.286,product,Burnout
23.8,0.19,97.5,0.446,sales,Burnout
68.0,0.92,15.8,0.802,hr,Healthy
64.5,1.55,5.0,0.772,product,Healthy
46.9,0.55,36.5,0.517,product,Stressed
41.0,1.56,16.3,0.888,engineering,Healthy
38.1,1.27,23.9,0.946,hr,Healthy
15.4,0.25,137.0,0.396,hr,Burnout
20.0,0.32,0,0.573,sales,Stressed
42.0,0.77,52.0,0.507,product,Stressed
0,0.1,107.0,0.26,sales,Burnout
36.5,0.74,33.9,0.87,product,Healthy
29.2,0.36,120.1,0.366,product,Burnout
25.9,0.57,68.0,0.522,hr,Stressed
63.4,0.38,53.6,0.626,marketing,Stressed
53.1,0.84,0,0.979,marketing,Healthy
42.1,0.45,65.9,0.64,hr,Stressed
31.3,0.14,27.7,0.387,marketing,Burnout
26.8,0.36,116.3,0.473,hr,Burnout
71.0,1.41,20.4,0.774,marketing,Healthy
32.1,0.18,13.8,0.427,engineering,Stressed
16.9,0.2,36.4,0.329,marketing,Burnout
52.3,1.17,4.9,0.81,product,Healthy
20.4,0.61,51.4,0.646,engineering,Stressed
6.9,0.22,90.1,0.209,product,Burnout
49.8,0.94,122.6,0.584,marketing,Stressed
59.8,1.06,20.3,0.856,marketing,Healthy
29.7,0.33,50.4,0.59,marketing,Stressed
27.8,0.29,45.1,0.399,product,Stressed
47.5,0.88,25.1,0.803,product,Healthy
28.5,0.39,97.0,0.494,marketing,Stressed
49.9,0.06,87.6,0.261,sales,Stressed
29.9,0.29,95.0,0.297,sales,Burnout
31.1,0.33,21.6,0.476,hr,Burnout
38.1,0.05,162.0,0.428,hr,Burnout
62.4,1.52,15.9,0.934,product,Healthy
29.0,1.17,16.3,0.863,product,Healthy
30.5,0.18,92.2,0.703,marketing,Stressed
57.7,1.5,10.1,0.833,hr,Healthy
25.1,0.03,82.1,0.273,sales,Burnout
44.3,1.17,9.9,1.0,sales,Healthy
0.6,0.23,86.0,0.276,product,Burnout
47.4,0.65,27.5,0.654,sales,Stressed
24.3,0.11,106.8,0.33,hr,Burnout
48.7,0.16,51.3,0.448,sales,Stressed
31.0,0.57,92.5,0.278,sales,Stressed
50.8,0.76,103.0,0.424,product,Stressed
57.7,0.55,45.4,0.654,hr,Stressed
41.7,0.57,60.0,0.254,engineering,Stressed
53.0,0.53,38.5,0.415,product,Stressed
14.6,0.12,144.1,0.292,marketing,Burnout
49.6,1.4,5.5,0.677,marketing,Healthy
14.0,0.33,46.5,0.323,hr,Burnout
37.6,0.64,69.6,0.68,engineering,Stressed
18.5,0.16,85.6,0.367,product,Burnout
16.6,0.21,138.9,0.319,hr,Burnout
8.9,0.27,98.9,0.071,engineering,Burnout
48.9,1.34,14.4,0.709,sales,Healthy
52.8,0.57,6.6,0.793,product,Healthy
16.7,0.32,105.8,0.085,engineering,Burnout
23.4,0.87,6.2,0.54,sales,Stressed
31.0,0.8,116.4,0.313,product,Stressed
55.3,1.33,11.4,0.821,hr,Healthy
59.0,0.06,62.3,0.48,marketing,Stressed
17.8,0.28,58.3,0.481,sales,Burnout
11.8,0.15,115.9,0.268,hr,Burnout
12.2,0.34,119.6,0.197,marketing,Burnout
13.1,0.16,76.3,0.262,marketing,Burnout
35.1,0.46,62.2,0.622,sales,Stressed
46.6,0,74.1,0.695,hr,Stressed
48.6,1.39,4.7,0.87,sales,Healthy
11.6,0.27,108.1,0.304,engineering,Burnout
19.4,0.48,69.4,0.319,sales,Stressed
15.0,0.24,78.5,0.266,product,Burnout
30.8,0.56,26.3,0.318,sales,Stressed
32.7,0.63,62.7,0.436,sales,Stressed
2.6,0.06,90.8,0.174,sales,Burnout
46.8,0.67,106.3,0.726,marketing,Stressed
16.4,0.38,84.3,0.296,engineering,Burnout
24.7,0.4,88.0,0.489,marketing,Stressed
51.5,0.79,0,0.924,engineering,Healthy
41.6,1.08,0,0.767,engineering,Healthy
31.3,0.04,32.1,0.491,hr,Stressed
31.4,0.49,84.9,0.332,hr,Stressed
35.0,0.52,71.6,0.302,sales,Stressed
46.5,1.35,11.5,0.687,product,Healthy
29.8,0.65,29.2,0.556,product,Stressed
7.6,0.29,166.8,0.348,sales,Burnout
39.0,0.65,88.8,0.691,marketing,Stressed
47.5,1.28,11.4,0.848,engineering,Healthy
18.8,0.31,139.3,0.297,hr,Burnout
17.6,0.19,45.8,0.331,marketing,Burnout
27.0,0.57,75.9,0.45,marketing,Stressed
36.3,0.48,73.6,0.363,product,Stressed
7.9,0.22,85.3,0.342,sales,Burnout
19.6,0.24,98.9,0.27,marketing,Burnout
43.9,0.58,41.7,0.449,product,Stressed
51.4,1.02,26.9,0.854,sales,Healthy
48.4,0.25,42.1,0.242,sales,Stressed
27.4,0.83,59.3,0.394,product,Stressed
5.8,0.19,81.8,0.315,sales,Burnout
24.0,0.38,128.6,0.285,hr,Burnout
24.2,0.25,110.3,0.332,sales,Burnout
16.3,0.06,58.5,0.286,engineering,Burnout
20.6,0.15,111.8,0.299,sales,Burnout
15.3,0.67,70.3,0.027,sales,Stressed
10.4,0.39,24.5,0.108,engineering,Stressed
14.9,0.12,96.0,0.323,sales,Burnout
55.8,0.87,5.9,0.651,engineering,Healthy
70.1,1.11,4.1,0.764,marketing,Healthy
33.5,1.43,16.4,0.934,engineering,Healthy
59.0,1.47,0,0.783,sales,Healthy
35.5,1.0,26.0,0.79,engineering,Healthy
15.2,0.07,64.5,0.323,sales,Burnout
57.4,1.63,33.3,0.786,engineering,Healthy
42.4,1.8,5.5,0.86,marketing,Healthy
12.6,0.2,109.4,0.218,product,Burnout
0,0.3,35.8,0.192,product,Stressed
46.0,0.82,31.5,0.85,marketing,Healthy
29.4,0.42,46.3,0.303,engineering,Burnout
55.3,1.17,0,0.839,sales,Healthy
22.4,0.24,104.9,0.485,hr,Burnout
17.0,0.09,40.4,0.366,product,Burnout
31.9,1.21,12.9,0.854,hr,Healthy
19.5,0.26,76.2,0.425,hr,Burnout
55.5,1.08,0,0.856,sales,Healthy
18.0,0.19,108.8,0.216,product,Burnout
36.2,0.27,54.8,0.472,sales,Stressed
21.8,0.12,114.1,0.441,marketing,Burnout
20.2,0.43,52.4,0.497,product,Stressed
48.9,1.64,18.3,0.655,sales,Healthy
21.2,0.38,136.1,0.234,hr,Burnout
13.5,0.15,40.8,0.295,product,Burnout
18.5,0.2,62.9,0.386,sales,Burnout
36.0,0.83,25.7,0.761,hr,Healthy
44.1,1.11,23.7,0.969,marketing,Healthy
25.8,0.37,140.4,0.224,sales,Burnout
51.5,0.94,0.9,0.851,sales,Healthy
27.9,0.35,27.4,0.362,engineering,Stressed
34.4,0.28,58.5,0.336,engineering,Stressed
33.6,0.15,76.8,0.355,sales,Burnout
50.7,0.25,65.0,0.541,hr,Stressed
10.4,0.23,49.4,0.419,hr,Burnout
65.1,1.42,1.4,1.0,product,Healthy
2.9,0.38,113.2,0.351,hr,Burnout
24.1,0.1,91.5,0.268,sales,Burnout
66.0,1.78,20.2,1.0,hr,Healthy
49.1,0.89,11.3,0.746,engineering,Healthy
14.3,0.14,93.0,0.499,sales,Burnout
32.4,1.16,27.6,0.748,marketing,Healthy
43.7,0.46,73.8,0.176,sales,Stressed
58.1,0.62,1.2,0.903,engineering,Healthy
15.1,0.23,54.1,0.196,sales,Burnout
44.3,0.51,14.0,0.833,product,Healthy
29.9,0.74,27.0,0.735,product,Stressed
13.7,0.64,48.6,0.285,product,Stressed
31.9,0.5,36.8,0.662,sales,Stressed
49.8,0.39,77.6,0.509,marketing,Stressed
16.1,0.23,56.5,0.205,product,Burnout
43.8,0.29,56.0,0.48,sales,Stressed
53.2,0.19,41.7,0.151,sales,Stressed
55.1,1.23,0,0.737,marketing,Healthy
16.6,0.43,102.4,0.472,marketing,Stressed
26.3,0.45,144.6,0.362,marketing,Burnout
12.3,0.21,125.5,0.297,engineering,Burnout
55.0,0.49,51.9,0.232,marketing,Stressed
39.1,0.51,98.2,0.654,marketing,Stressed
12.8,0.25,49.2,0.438,sales,Burnout
65.6,1.33,14.6,0.811,engineering,Healthy
54.3,1.53,14.1,0.758,product,Healthy
29.5,0.32,134.2,0.392,hr,Stressed
46.3,0.73,61.5,0.841,sales,Stressed
58.9,0.41,68.1,0.643,engineering,Stressed
36.3,0.48,90.6,0.3,product,Stressed
23.4,0.21,47.8,0.328,sales,Burnout
24.1,0.07,69.3,0.178,product,Burnout
36.4,0.55,70.4,0.777,product,Stressed
0.6,0.16,130.1,0.232,product,Burnout
70.9,1.53,4.8,0.81,marketing,Healthy
17.3,0.27,45.1,0.295,sales,Burnout
25.6,0.23,106.8,0.258,marketing,Burnout
30.9,0.34,68.8,0.592,product,Stressed
31.6,0.71,40.8,0.5,sales,Stressed
43.9,1.16,0,0.811,engineering,Healthy
47.9,1.81,26.7,0.764,hr,Healthy
62.4,0.59,66.0,0.454,hr,Stressed
6.6,0.53,60.4,0.517,hr,Stressed
52.3,1.33,34.0,0.828,product,Healthy
10.2,0.48,31.8,0.477,sales,Stressed
39.0,0.85,89.9,0.475,product,Stressed
56.3,1.26,8.2,0.858,sales,Healthy
44.6,0.94,25.7,0.648,engineering,Healthy
22.6,0.64,111.3,0.678,hr,Stressed
58.9,1.54,22.4,0.761,product,Healthy
13.2,0.14,111.3,0.433,engineering,Burnout
62.9,0.58,69.3,0.487,product,Stressed
28.7,0.6,63.7,0.22,product,Stressed
39.4,1.87,11.4,0.925,engineering,Healthy
33.2,0.22,103.4,0.207,sales,Burnout
29.8,0.43,64.4,0.489,hr,Stressed
54.9,1.13,8.8,0.803,engineering,Healthy
36.9,0.34,95.0,0.632,sales,Stressed
20.1,0.38,36.6,0.574,sales,Stressed
28.1,0.27,53.9,0.538,engineering,Stressed
2.9,0.25,93.1,0.292,sales,Burnout
33.2,1.45,20.2,0.608,marketing,Healthy
7.6,0.35,65.8,0.133,sales,Burnout
32.9,0.76,61.1,0.383,hr,Stressed
